name,base_price,price,product_url,product_img,product_label
"
                                                        웰퍼니쳐 에이든 아쿠아텍스 패브릭 3인용 소파 방문설치, 스카이블루
                                                    "," 359,000  ","349,000",https://www.coupang.com/vp/products/1909328422?itemId=3241983401&vendorItemId=71229172779&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=f0bfd7ccbe364ee9a17aa9f1f3bd45bd&q=소파,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/424512602173768-5c8c0df2-6e8f-4e8d-a3a0-d053350cbde7.jpg,소파
"
                                                        수오 비안 2인용 소파 ZT10333_2, 그레이
                                                    ",,"149,000",https://www.coupang.com/vp/products/4834575879?itemId=6242651417&vendorItemId=73538412998&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=f0bfd7ccbe364ee9a17aa9f1f3bd45bd&q=소파,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/nlicxjv3/70099f573a724dabb49dd8449092834a.jpg,소파
"
                                                        동서가구 제이홈스 라텍스탑 구스다운 천연가죽 4인용 소파 DF638307, 네이비
                                                    "," 990,000  ","459,000",https://www.coupang.com/vp/products/14897649?itemId=61349193&vendorItemId=3096065323&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=f0bfd7ccbe364ee9a17aa9f1f3bd45bd&q=소파,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7b99/35ccbc1cdd0c0f303210acfc34ecf30b69bdac226fa9ad02d68688e8e027.jpg,소파
"
                                                        에보니아 코코 2인 소파의자 패브리룩 방수레더, 다크블루
                                                    ",,"162,440",https://www.coupang.com/vp/products/189723725?itemId=541992644&vendorItemId=4417868677&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=f0bfd7ccbe364ee9a17aa9f1f3bd45bd&q=소파,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/02/22/15/8/37b156fa-d44c-4c22-9dd5-d5d01b733de2.jpg,소파
"
                                                        3인용 가죽소파 로티에 마일로 무빙헤드 3인용 가죽 소파 / 헤드틸팅 쇼파, 마일로 무빙헤드 3인용 소파 스툴포함 초코브라운
                                                    "," 490,000  ","219,000",https://www.coupang.com/vp/products/5010458993?itemId=6706939196&vendorItemId=74000516403&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=f0bfd7ccbe364ee9a17aa9f1f3bd45bd&q=소파,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c977/aad360ea89d15b117045069742a6663f28e39f183ee4915cb7b6ef2abd13.jpg,소파
"
                                                        [삼익가구]모릭 아쿠아텍스 3인용 소파(스툴포함), 02.아이보리
                                                    "," 599,000  ","222,000",https://www.coupang.com/vp/products/5142348542?itemId=7051991080&vendorItemId=74344215984&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=f0bfd7ccbe364ee9a17aa9f1f3bd45bd&q=소파,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f80e/9aac4a9db2ad8f2df4373064d2028008ba43d2f63b63c6cdb48725894c34.jpg,소파
"
                                                        서광퍼니처 헤르본 CL라텍스 인조가죽 3인용소파 스툴세트, 다크브라운/착석시 오른팔
                                                    "," 252,000  ","234,360",https://www.coupang.com/vp/products/286666313?itemId=908808260&vendorItemId=74245120212&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=f0bfd7ccbe364ee9a17aa9f1f3bd45bd&q=소파,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9f56/c9e5c113d6474de9d5342f147bd4ae62746fe7cba10117a31792a9b8b230.jpg,소파
"
                                                        동서가구 *소량재고특가* 리빙스 3인용 PU가죽 소파 DF901087, 초코브라운우측
                                                    "," 278,000  ","167,310",https://www.coupang.com/vp/products/29686868?itemId=113428580&vendorItemId=3178820595&sourceType=SDW_TOP_SELLING_WIDGET_V2&searchId=f0bfd7ccbe364ee9a17aa9f1f3bd45bd&q=소파,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/06/27/16/9/06eebce5-0628-4d25-b767-c3b842bed72c.jpg,소파
퍼리든 패브릭쇼파 3인용 연그레이 팔걸이좌형+쿠션1P+스툴포함 방문설치," 359,000  ","331,000",https://www.coupang.com/vp/products/5855794284?itemId=10202831951&vendorItemId=77485341237,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"레이디가구 주피 EC패브릭 2인용 소파베드 방문설치, 차콜그레이",,"223,000",https://www.coupang.com/vp/products/7172184881?itemId=18071921705&vendorItemId=85225190146,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"잉글랜더 홀리데이 USB 아쿠아텍스 3인용 소파 좌형 방문설치, 아이보리"," 337,130  ","323,010",https://www.coupang.com/vp/products/6100094548?itemId=11425633836&vendorItemId=78701234923,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
알럽홈 러블리캣 디자인 소파패드 TYPE1,,"64,900",https://www.coupang.com/vp/products/4752649783?itemId=6051162127&vendorItemId=73348426705,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"서광퍼니처 헤르본 CL라텍스 인조가죽 3인용소파 스툴세트, 다크브라운/착석시 오른팔"," 252,000  ","234,360",https://www.coupang.com/vp/products/286666313?itemId=908808260&vendorItemId=74245120212,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
퍼리든 패브릭쇼파 3인용 아이보리 팔걸이우형+쿠션1P+스툴포함," 362,000  ","331,000",https://www.coupang.com/vp/products/5716225504?itemId=9546302005&vendorItemId=76830989093,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
